Tony,L,Green,731-624-2318,2/21/1948
Cynthia,B,Martinez,850-385-0022,6/8/1972
Misty,C,Vaughn,847-819-2048,10/16/1952
Brooke,D,Hayes,415-221-5073,11/7/1974
Meghann,C,Miller,313-522-0485,11/25/1983
Mark,J,McClurg,607-639-6159,5/30/1954
Phillip,L,Porter,501-798-6915,6/28/1964
Dominique,P,Ferrier,414-483-6113,7/4/1961
Mabel,J,Ramirez,323-650-8692,11/8/1932
Margaret,J,Cho,310-445-8724,10/20/1950
Jeffry,K,Maynard,661-665-8495,9/17/1979
Larry,R,Thompson,484-722-9274,6/11/1962
Jill,R,Lang,785-485-9108,7/8/1967
Jessica,V,Gregory,425-891-3455,7/27/1934
Theodore,B,Gent,703-208-3976,11/24/1989
Arnold,M,Johnson,347-752-2072,8/30/1944
Eddie,E,Rodriquez,330-941-5016,7/16/1951
Ernest,K,Small,660-345-7809,3/3/1946
Sheryl,R,Treadway,856-246-7010,11/18/1952
Crystal,L,Vang,615-942-8441,8/14/1970
Rosanne,J,Godby,630-676-9965,6/23/1951
Michael,A,Lichtenstein,707-759-4808,5/7/1933
Grace,D,Mansour,212-434-0303,12/30/1958
John,L,Barrows,480-481-7845,2/2/1968
Richard,C,Lawson,563-241-4955,9/9/1972
Ashli,D,Lopez,254-822-3356,5/17/1944
Eugene,P,Piper,954-662-6037,6/10/1992
Kathleen,J,Ribeiro,515-375-7483,8/18/1951
Dale,D,Bunce,337-577-5737,10/15/1978
Robert,D,Burnett,573-718-2508,8/26/1986
Gary,L,Koch,785-712-6106,3/28/1955
Kelley,D,Ford,904-376-8397,8/9/1935
Lucille,D,Williams,817-337-0234,1/18/1960
Rebecca,E,Olson,812-462-4669,1/7/1954
Verna,R,Gardner,714-744-9804,4/8/1968
James,L,Davis,240-307-7113,10/14/1972
Debra,J,Cunningham,920-251-2167,9/10/1958
Judith,R,Rothman,916-323-3824,11/9/1964
John,J,Thompson,818-235-3602,10/22/1978
Alejandrina,J,Schmidt,208-869-3801,11/25/1933
Jerry,K,Merrill,541-315-5485,5/27/1941
Eric,B,Frank,252-239-9408,10/4/1965
Kimberly,R,Wilson,315-466-7328,10/17/1949
Carry,C,Guerrero,703-825-2390,5/1/1992
Rachel,J,Briggs,631-897-5946,12/8/1933
Maria,C,Cox,443-264-0854,8/3/1957
Mercedes,J,Cooper,925-577-9758,10/25/1987
Sarah,R,Stmartin,561-714-9848,5/8/1962
Peggy,M,Rubin,760-877-7015,1/27/1927
Cindy,G,Whiteside,541-757-3592,4/20/1970
Monica,E,Grubb,301-936-5596,8/12/1989
Jerome,C,Ayala,615-834-9255,11/20/1948
Joseph,P,Sawyers,217-488-2751,4/15/1951
Lowell,B,Miller,724-316-2548,11/4/1956
Barbara,C,Harris,386-931-8706,9/13/1954
Judy,D,Camp,479-841-8074,3/7/1956
Beth,R,Lawrence,509-527-8062,10/23/1942
Antonio,M,Cooper,707-620-8220,6/28/1979
Bennett,C,Logue,670-233-3524,1/13/1986
Ernestine,J,Branam,612-670-7496,10/14/1948
Michael,S,Young,972-917-9714,7/14/1957
Mary,D,Hofstetter,925-848-3850,5/24/1992
Nathan,W,Moore,620-223-2783,9/23/1930
Carrie,D,Copeland,410-348-8791,1/6/1939
Louise,M,Kirkland,317-406-5940,10/3/1988
Michael,R,Jordan,845-628-0326,12/23/1992
Jeffrey,L,Crowell,501-533-8780,7/10/1950
Lise,A,Case,419-224-6040,11/28/1970
Robert,L,Brown,432-682-3228,2/4/1971
Roland,B,Davis,443-698-4649,5/7/1942
Lisa,A,Deady,520-590-1013,12/30/1936
Luis,N,Rowe,530-337-7707,8/30/1934
Gary,S,Piercy,254-226-3604,9/18/1939
Blake,C,Freeman,914-320-8476,11/9/1965
Michael,M,Burney,361-814-4849,8/16/1968
Minnie,T,Lovelady,512-474-7741,2/24/1967
Diane,A,Sullivan,214-795-3906,4/18/1931
David,S,Clark,719-556-9021,4/7/1992
James,C,Bennett,360-330-8538,7/24/1929
Janice,F,Quinones,904-810-3295,2/21/1989
Virgie,J,Poteat,580-458-4542,3/12/1965
Ruth,C,Fortin,309-566-7730,2/8/1986
Margaret,J,Farquhar,505-318-6389,12/1/1985
Billy,M,Martinez,859-978-0407,8/20/1976
Shirley,G,Moore,918-599-5644,6/25/1972
Mildred,L,Burton,214-740-8834,1/21/1937
Lillian,S,Buckner,636-482-6496,3/22/1991
Tomas,N,Miller,269-512-4543,10/27/1948
Joseph,J,Lundy,707-363-2276,1/16/1982
Joanna,R,Andersen,916-423-1317,9/19/1992
Samuel,S,Watson,727-863-2503,10/15/1958
Herman,L,Spencer,609-239-8923,1/5/1991
Christian,D,Cates,479-637-3575,6/26/1927
Anthony,J,Daniels,914-654-2443,7/21/1958
Laura,T,Nolen,281-205-3097,6/24/1983
Carrie,D,Haley,413-533-9890,1/8/1951
Melissa,J,McDonald,215-829-3534,5/16/1930
Shannon,M,Wood,323-816-6852,6/1/1971
Eric,C,Nix,310-251-3635,12/9/1950
Charles,K,Jones,973-397-5596,8/19/1956
Dennis,J,James,419-871-0694,12/27/1974
Kenneth,Y,Walker,212-686-3189,6/1/1971
Marilyn,R,Falcone,540-885-8097,4/3/1939
Maryanne,A,Reece,641-581-1841,7/11/1988
Janice,K,Byron,508-520-9052,2/23/1930
Michael,V,Brown,305-387-3045,5/15/1988
Ashley,K,Berger,412-661-0367,4/7/1950
Kathleen,G,Roth,804-691-0441,5/22/1986
Theresa,L,Reichman,818-975-4609,4/11/1947
Beverly,C,Rosser,805-919-1554,1/17/1992
Sherman,M,Bevis,318-223-7970,1/18/1988
James,M,Espinoza,843-207-4641,3/31/1937
Duane,M,Caldera,919-728-9039,10/28/1991
Timothy,J,Reynolds,484-699-8190,12/29/1969
Kenneth,C,Pearson,302-424-6461,9/10/1955
Russell,C,Clay,507-339-4929,4/27/1954
Carol,H,Patterson,661-874-8268,7/16/1939
Heather,M,Jones,214-823-3601,10/31/1982
Patricia,J,Holtzman,941-483-0969,12/29/1982
Ella,K,Acosta,240-684-3170,2/27/1940
Diane,C,Riley,712-258-7851,12/9/1928
Debra,P,Shaffer,978-319-5553,10/16/1932
Jonathan,B,Ryan,515-280-2149,2/4/1941
Donald,J,Preston,206-779-9053,4/7/1941
Gloria,T,Helms,267-829-1212,3/8/1963
Lillie,E,Yoder,502-269-9235,2/26/1969
Gilbert,M,Clark,301-940-6961,12/24/1963
Irene,G,Adams,256-881-9365,8/28/1949
Joel,N,Osburn,254-867-4014,6/9/1993
Sharon,J,Stokes,610-613-1445,2/29/1936
Ellen,J,Gunn,713-559-2966,1/12/1947
Ronald,L,Dillard,408-288-7803,9/27/1974
Douglas,G,Berry,913-204-8200,2/14/1988
Dawn,H,Wills,321-219-5029,3/6/1950
Milagros,B,Wright,936-852-9674,6/23/1936
David,K,Watson,410-444-7918,10/1/1977
Marsha,M,Perez,828-651-4989,10/19/1960
Graciela,C,Dodd,757-683-7555,1/13/1964
Matt,C,Reilly,760-227-0194,3/17/1952
David,B,Paulson,405-945-2999,7/22/1989
Katherine,J,Wells,240-976-3034,9/24/1989
Darrell,C,Hoang,252-977-3828,4/15/1968
Clara,E,Holler,419-409-0920,11/3/1928
Julie,D,Becker,651-503-9193,12/20/1941
Patricia,K,Marchese,225-285-1960,4/6/1959
Michele,J,Smith,704-872-7201,9/26/1966
Thomas,M,Dutton,727-369-8494,10/22/1936
Megan,R,Gilliam,270-838-7046,8/27/1987
Jay,L,McDonald,601-844-4294,9/26/1968
James,S,King,925-283-7497,9/17/1975
Rachel,R,Faulkner,724-862-9477,3/24/1974
Marguerite,C,Blackwell,910-915-4690,4/11/1952
Rosemary,D,Tompkins,847-326-4436,1/4/1959
Janet,B,Lee,804-926-0406,7/26/1944
Dawn,F,Henry,312-924-3904,8/15/1979
Susan,J,Martinez,603-509-8549,6/8/1982
Alexa,T,Elder,402-238-0374,7/13/1940
Gregory,D,McLeod,440-339-1184,7/3/1989
George,P,Gonzalez,617-464-9084,8/11/1929
Amy,G,Seese,703-577-3758,9/26/1989
Glenda,L,Christensen,302-754-1890,3/26/1950
Kristen,J,Williams,954-332-2083,5/31/1971
Richard,L,Ponce,517-304-6913,3/27/1967
Letha,R,Vanguilder,618-251-7267,3/3/1944
Lyle,A,May,916-428-9459,9/26/1970
Brittany,D,Delvalle,619-608-5052,9/11/1974
Adrian,H,Brown,228-880-3272,2/18/1947
Deborah,D,Hardison,916-452-3193,2/14/1959
Clyde,E,Clark,404-392-9061,5/30/1949
Rhoda,R,Walter,402-705-9853,10/7/1943
Jodi,P,Robertson,916-326-3685,5/11/1949
David,A,Kramer,631-540-0132,9/1/1970
Lorna,J,Thomas,601-943-3134,4/21/1981
Sheri,H,Walston,281-395-5270,12/1/1965
Rhonda,M,Bost,218-493-6481,7/14/1939
Earl,J,Moore,830-355-7694,6/11/1953
Ross,P,Campbell,773-581-9805,9/14/1937
Fred,S,Irving,540-989-7730,4/15/1930
Melvin,C,Scarborough,605-977-2369,8/19/1979
James,C,Whitehurst,407-708-3884,12/17/1935
Miguel,L,Becker,401-351-3146,12/28/1963
Mary,G,Mellon,414-449-4134,10/31/1978
Robin,B,Simon,321-276-3768,4/5/1967
Barbara,T,Dotson,561-826-8462,12/2/1941
Tanya,E,Holtzclaw,906-673-0523,3/2/1969
Collin,C,Gill,281-717-3841,7/30/1987
Arthur,D,Griffith,352-521-6948,8/27/1993
Belinda,G,Burchett,339-686-1284,10/9/1989
Roberta,M,Capozzi,402-296-6187,3/6/1954
John,J,Bradford,860-436-5386,9/28/1980
Anna,D,Colon,517-533-2129,1/29/1977
Anna,V,Harris,870-702-3190,8/7/1966
Jane,E,Armstrong,618-753-8708,5/30/1990
Candace,K,Bowne,703-503-0620,7/24/1983
Robert,Y,Barth,785-242-1046,11/18/1943
Royce,R,Regan,606-283-2756,2/2/1936
Phillip,D,Lattimore,402-902-9799,10/24/1929
Martha,S,Wyant,518-834-7031,8/4/1956
Roy,E,Hartline,208-554-9391,9/29/1945
Bill,M,Chamberlain,925-688-0181,3/23/1953
Rene,B,McLean,303-768-9176,7/3/1983
Ernesto,L,Jensen,219-513-1417,10/1/1950
Terry,M,Skipper,203-705-6707,4/29/1951
Terry,W,Knowles,303-994-4756,12/6/1956
Shamika,T,Williams,606-327-2510,9/5/1937
Nathan,R,Miller,916-998-4063,3/7/1991
Susie,D,Russell,805-310-0038,9/16/1937
Jacob,S,Carpenter,818-974-8455,7/31/1949
Elena,J,Dunbar,417-575-8589,2/6/1977
Teresa,S,Lane,678-566-5694,10/9/1951
Wanda,M,Hinman,708-874-7298,12/26/1944
Joan,D,Powell,260-350-1826,6/9/1943
Andre,T,Oldham,720-887-8250,11/17/1957
Shawn,H,Wilson,480-220-5999,7/31/1958
Robert,K,Geise,860-763-1838,11/4/1958
Troy,M,Stewart,402-352-3816,5/30/1971
Lawrence,S,Hawkins,908-346-7196,2/9/1966
Theresa,R,Pigford,805-313-2720,4/15/1970
William,C,McGinnis,270-540-3940,11/5/1969
Carmen,M,Brown,203-818-7474,9/21/1946
Paula,B,Worley,765-819-1211,7/19/1937
Patrick,C,Schock,704-632-0491,7/2/1983
Helene,S,Ellison,972-278-8942,6/18/1934
Joshua,B,Welch,828-502-4143,5/5/1961
Michelle,R,Perez,979-262-7501,11/2/1986
Peter,E,Martin,574-930-3374,10/30/1974
Theodore,Y,Holmes,203-863-7829,8/8/1961
Anthony,K,Pecora,214-766-6783,10/7/1966
Priscilla,A,Eckel,240-361-7724,4/19/1969
Dana,E,Parker,505-318-0478,6/19/1969
Robert,M,Adkins,803-968-6295,8/10/1937
Joan,J,Kennedy,781-303-1855,7/26/1975
Mary,J,Kendrick,419-253-9192,4/29/1983
Wayne,C,Holmes,949-352-9234,12/3/1969
Jose,D,Gudino,407-774-9778,1/27/1982
Carol,G,Quill,765-584-0427,4/14/1985
Ryan,N,Mitchell,270-903-3999,10/22/1988
Laura,S,Banks,972-960-7091,1/29/1985
Anna,J,Mueller,360-795-7676,7/16/1985
Raymond,J,Ochoa,817-263-8414,7/23/1941
Robert,D,Lee,304-744-8651,9/2/1982
Peter,M,Fountain,516-953-6237,11/11/1982
Sandy,R,Johnson,412-292-2017,4/26/1927
Harry,S,Love,513-317-2601,4/8/1969
Robert,R,Shelton,626-594-0348,9/17/1936
George,R,Wade,908-864-3084,7/28/1985
Roland,J,Nabors,732-994-1501,6/26/1964
Daryl,J,Johnson,303-560-5904,5/4/1933
Joe,L,Stuart,270-805-7199,7/18/1977
Devin,K,Arrington,609-961-2250,4/1/1935
Loretta,P,Crawford,804-227-9073,12/26/1984
Roy,M,Leon,661-551-2985,8/17/1935
Joseph,I,Maier,719-721-6607,8/25/1933
Marina,S,Kahle,816-521-6131,5/6/1933
Lester,S,Jones,760-248-8133,9/30/1989
Daryl,L,Holder,912-495-6801,1/27/1965
Arielle,J,Swindler,804-569-2259,9/6/1930
Rachelle,D,Dunne,225-610-7864,11/23/1983
Terry,M,Brokaw,954-235-1893,1/18/1978
Harold,M,Moore,507-777-5479,11/11/1974
Joan,R,Chapman,715-642-2333,7/8/1978
Robert,B,Anderson,903-669-7625,7/28/1950
Michael,M,Durante,401-715-5779,1/20/1934
Kathleen,H,Henderson,914-653-0720,4/19/1956
Nancy,E,Bauer,973-890-4353,9/30/1966
Phyllis,G,Simpson,802-725-9730,3/25/1938
Christopher,T,Heyer,918-387-2969,12/13/1938
Jim,L,Carpenter,254-290-4793,11/20/1982
Rene,J,Mancini,540-841-1327,7/20/1963
Nicole,S,Martin,706-327-1890,3/23/1991
Mark,A,Netherton,213-704-6071,6/3/1947
Edward,C,Dunlap,804-918-9607,1/16/1946
Margaret,D,Johnson,402-447-5899,1/24/1986
Julia,R,Forster,907-456-6159,5/20/1973
James,G,Hake,505-422-8534,9/30/1951
Vivian,W,Robinson,828-473-9326,11/5/1973
Ruby,J,McMinn,425-482-9326,3/21/1982
Juliet,J,Strange,706-517-8727,6/11/1968
Thomas,G,Jones,507-209-3867,6/14/1979
Jillian,M,Nix,209-275-9201,9/4/1943
Stephen,B,Price,502-443-1701,4/27/1940
Roseann,J,Smith,541-750-1530,7/13/1950
Myrtle,T,Henry,808-528-8617,4/13/1990
Daisy,S,Lake,507-384-4646,10/2/1980
Ernest,M,Scott,805-821-7843,5/10/1947
Tracie,T,Franklin,404-679-0398,1/30/1967
Corrie,L,Tremblay,507-221-6055,12/14/1986
Anthony,L,Hage,913-794-0348,5/4/1935
Christopher,I,McLain,732-720-5888,6/23/1959
Barbara,J,Bentz,770-339-3924,9/14/1950
Margaret,G,Warren,978-736-4458,4/14/1968
Betty,J,Barnes,940-691-6701,4/26/1928
Rebecca,R,Humphrey,917-878-1900,8/14/1935
Kathleen,J,Wilkerson,208-549-4592,4/16/1980
Kerri,J,Correa,814-862-1402,3/1/1958
Nicole,C,Sevier,602-868-1921,4/6/1981
Melinda,M,Aker,870-252-5483,11/27/1949
George,G,Campbell,954-484-2384,12/9/1968
George,W,Jackson,352-622-8776,8/4/1991
Marguerite,J,Sisk,845-605-4585,12/26/1933
Thomas,D,Vann,252-655-9718,10/7/1975
Katie,L,Patton,713-514-3724,12/20/1972
Susan,B,Inman,412-521-6751,7/5/1987
Martha,H,Tuttle,630-207-9678,10/13/1929
Julie,J,Pinto,814-291-6821,4/18/1944
Marshall,C,Steiner,734-855-5898,9/19/1936
Jennifer,J,Stone,816-262-6562,8/18/1956
George,I,Hartman,218-439-0808,8/18/1968
Jodie,J,Jordan,408-981-5211,1/10/1987
James,A,Lafleur,617-848-9932,7/13/1933
Donna,D,Newman,708-552-1995,12/30/1940
Florine,R,Sneed,325-933-7748,12/5/1957
Ann,M,Jordan,414-940-4152,4/6/1954
Peggy,J,Eller,337-214-6476,6/18/1960
Christopher,S,Shelly,317-614-9118,9/12/1956
Yadira,M,Rollins,864-577-8210,11/7/1968
Paul,D,Bellamy,419-937-9142,3/13/1977
Lisa,E,Chan,708-621-8033,2/20/1961
Richard,B,Hunter,412-805-9470,9/1/1970
Howard,M,Johnson,414-319-7512,3/15/1987
Christopher,N,Kunze,601-445-7719,9/16/1954
Michael,E,Simmons,617-273-0863,10/15/1931
Rick,S,Jennings,229-559-7088,1/23/1947
David,B,Lucas,559-761-7943,8/15/1942
James,E,Hambright,734-669-1800,2/7/1987
Sheila,J,Hughes,781-349-7077,9/10/1927
Jerry,B,Miller,425-513-5057,2/20/1973
Margaret,T,Schmidt,706-714-8899,12/29/1934
Mike,E,Wall,954-420-6905,10/29/1963
Margo,T,Boyce,417-447-2509,4/5/1977
Clifford,L,Watson,410-902-4287,1/24/1977
Jo,D,Harman,518-856-5352,7/8/1929
Nellie,B,Carty,510-765-6893,8/12/1945
Jean,W,Zarate,508-628-8361,8/7/1979
Delores,D,Rubino,540-731-0857,8/17/1984
Michael,K,Hammon,830-326-7826,11/23/1953
Clifton,L,Engle,308-457-9171,1/31/1941
Carrie,A,Abe,586-722-5014,11/17/1946
Jean,J,Barnett,678-841-3120,2/16/1962
Beverly,F,Decker,406-356-3207,7/28/1938
Richard,L,Stephenson,336-991-6492,6/20/1977
Michael,M,McGowan,910-657-1755,2/8/1964
Ciera,R,Krol,281-590-2102,2/6/1976
Berta,R,Eldridge,503-650-0136,7/2/1957
Shawn,A,Aguilar,336-854-3026,5/23/1954
Matilda,M,Scott,224-633-8961,4/22/1930
Justin,H,Bown,856-603-3662,7/21/1936
Sarah,M,Cianciolo,516-573-0654,12/21/1992
Salvatore,E,Jennings,507-200-9756,9/24/1960
Sandra,R,Olivares,615-421-0468,4/4/1936
Steven,A,Webb,615-327-7848,5/25/1983
Jack,W,Hatfield,408-885-6500,7/17/1957
Tami,A,Schwarz,954-427-6769,1/12/1942
Alice,R,Tackett,305-834-6240,10/11/1990
Robert,V,Talmage,918-818-2297,10/24/1959
Alberto,M,Baker,864-552-0042,9/25/1950
Aaron,J,Lindquist,806-469-5081,1/17/1969
Dale,E,Hoag,305-633-9010,10/17/1972
Jacqueline,D,Bennett,781-299-7899,10/15/1947
Michelle,R,Schmidt,972-896-3315,8/23/1931
Clarence,L,Flores,425-278-6963,3/5/1928
Craig,B,Perez,941-317-5720,10/24/1974
Elizabeth,R,Morris,231-682-5088,6/7/1962
Thomas,C,Burns,847-704-4842,2/10/1975
Edwin,T,Borders,949-748-7503,1/5/1947
William,S,Reardon,320-654-8740,9/15/1944
Elin,J,Bradley,831-460-9841,10/15/1934
Travis,T,Carlson,801-559-1822,6/5/1958
Karen,G,Stevens,630-632-4564,7/14/1949
Clifton,R,Ferguson,757-938-5502,7/19/1975
Brady,K,Draper,541-608-6456,7/11/1975
Daniel,E,Smith,312-993-7378,5/12/1940
Franklin,K,Kinlaw,317-452-8243,11/26/1943
John,M,Poindexter,443-519-9188,7/29/1984
Earl,A,Brown,781-762-6892,7/12/1964
Robert,G,Sundquist,515-226-9689,10/10/1977
Henry,P,Zamorano,307-258-5326,11/18/1966
Margaret,J,Miller,717-635-2760,6/28/1962
Paul,M,Warren,434-575-7739,8/24/1928
Thomas,S,Howard,413-725-0125,8/27/1974
Debbie,J,Bentley,814-894-6542,7/13/1933
Julia,J,Caldwell,404-839-7455,10/2/1959
Robert,D,Gonzalez,360-902-8075,12/5/1952
Eustolia,S,Curtis,972-489-1246,7/26/1947
Armando,J,Shank,412-421-4039,6/13/1949
Steven,J,McCollum,815-738-8035,7/25/1932
Kenneth,G,Lappin,956-592-6994,4/22/1952
Brett,L,Colston,804-901-6680,9/6/1986
Harriet,T,Fulk,910-424-6523,9/29/1952
Kim,N,Nelson,703-216-7229,7/27/1979
William,H,Wagner,309-774-8431,12/27/1976
Luis,D,Galliher,605-702-9564,9/11/1966
Christopher,T,Perez,704-634-3206,7/3/1940
Glen,E,Phillips,845-878-0608,7/15/1976
Aisha,R,Bash,508-802-2202,5/25/1944
Derek,M,Caron,707-968-3356,12/2/1931
Jennifer,G,Clair,732-692-8586,5/7/1963
June,T,Arrington,719-867-5266,5/6/1971
Brenda,R,Elliot,603-823-8283,5/16/1988
Gerri,D,Ramirez,772-569-5398,8/24/1993
Julia,J,Wright,407-466-5370,3/3/1981
Gloria,L,Pennington,630-381-9642,5/21/1934
Paul,I,Mangrum,773-358-5119,7/7/1935
Bobbie,D,Bridges,906-305-3599,8/9/1950
Catherine,T,Ford,781-493-4605,1/28/1967
Heather,R,Canning,989-400-9016,4/3/1928
Connie,C,Baughn,808-737-6988,9/19/1947
Jason,A,Elam,618-632-9874,2/5/1976
Stephen,T,Lanier,502-473-2792,10/17/1973
Alecia,D,Lynch,630-620-9279,4/25/1933
Michael,K,Hogan,443-767-2839,6/8/1947
Wendell,B,Gavin,910-619-2729,5/6/1984
Johanna,R,Jones,229-546-6409,6/11/1970
Helen,T,Youmans,334-236-7553,2/16/1987
Wilbur,N,Perez,508-745-8254,5/23/1955
Addie,J,Lewis,203-808-5343,7/10/1950
Ann,T,Anderson,404-383-4277,6/1/1968
Betty,L,Morin,484-671-7286,1/19/1970
Johnny,D,Bennett,719-522-3289,8/30/1972
Joan,R,Aranda,614-837-9683,10/25/1990
Anastasia,W,Murray,724-385-6502,5/15/1957
Keenan,T,Skinner,406-988-0167,11/9/1930
Ashley,R,Poole,813-748-2892,5/3/1939
Vanessa,S,Dunn,312-891-3460,12/4/1974
George,C,Leduc,201-907-6120,5/17/1972
Christopher,J,Ortiz,206-258-1494,7/23/1976
Carol,F,Zuniga,773-238-6396,11/4/1935
Juan,T,Donovan,412-580-4508,5/31/1988
Richard,M,Oneal,503-432-5678,5/6/1945
Shara,B,Harden,916-350-0403,3/2/1981
Deborah,N,Hamilton,262-293-9158,11/21/1940
Lisa,A,Lilly,617-205-9150,5/20/1974
Randal,L,Matthews,215-212-9556,3/16/1972
Sarah,A,Meaney,802-881-0373,2/1/1959
William,J,Luke,318-375-4704,3/15/1959
Elizabeth,C,Helm,602-513-5211,7/28/1949
Carl,L,Allen,312-798-9907,9/3/1935
Erma,J,Chapa,734-728-1860,4/30/1975
Lelia,R,McCraw,719-746-3873,5/18/1958
Bettie,B,Shultz,404-372-6829,7/5/1936
Alexandra,J,Marson,425-761-4941,8/22/1944
Timothy,J,Garland,304-347-8247,11/17/1979
Cheryl,J,Bynum,703-795-7266,2/13/1956
Cedric,I,Majewski,434-572-9471,7/18/1957
Soledad,J,Gordon,308-848-3989,12/10/1963
Helen,T,Munoz,650-449-0429,1/14/1967
David,A,Johnston,206-225-4712,10/2/1936
Kenneth,S,Baldree,978-834-6712,3/13/1943
Patricia,D,Cortez,773-820-8925,10/26/1952
Dana,J,Flores,907-294-8147,3/18/1993
Robert,D,Kwok,505-578-1662,2/1/1935
Sharon,R,Florence,208-533-9737,4/11/1962
Monique,J,Broyles,773-276-2740,9/22/1953
Charity,H,Dowdy,732-207-3719,4/19/1939
Wendy,F,Allison,870-882-1473,3/18/1984
Brenda,J,Honeycutt,315-397-9123,9/24/1961
Earl,P,Ford,707-402-4782,2/15/1973
Carolyn,S,Currie,903-319-3518,4/11/1939
Suzanne,R,Fields,407-378-9296,9/1/1953
Jesse,P,Hill,301-399-7564,5/12/1929
Elsie,R,Gibson,815-823-7074,3/13/1931
Michael,C,Horn,501-288-3874,12/14/1977
Jason,M,Scott,513-326-8182,9/24/1955
Amy,B,Marcial,228-216-9284,5/15/1947
Claire,A,Schwartz,914-773-7223,3/14/1985
Patsy,P,Rockwell,801-990-5132,8/8/1966
Patricia,A,Simmons,440-604-0483,10/26/1985
James,B,Spengler,801-784-4087,9/9/1977
Patricia,R,Mullins,417-632-8350,8/28/1976
Sara,J,Espinal,501-288-9460,7/24/1989
Francisco,M,Sullivan,517-377-5333,4/17/1983
Matthew,J,Myers,201-828-1927,11/30/1974
Charles,G,Pino,978-433-4783,3/23/1930
Ella,M,Harris,828-292-6853,8/4/1930
Cynthia,W,Shelton,337-308-0868,12/20/1970
Lori,P,Haddock,951-767-0245,4/21/1944
Patsy,J,Garcia,301-277-7133,10/21/1986
Travis,L,Armstrong,704-988-6756,6/10/1993
Gary,P,Valley,484-285-9556,9/14/1989
Antonio,T,Meza,219-754-4107,3/2/1964
Marie,D,McCaffrey,352-455-9933,12/2/1970
William,J,Logue,845-778-1161,9/21/1959
Marvin,M,Avallone,775-745-3883,12/2/1949
Ashley,A,Hall,646-827-8642,8/19/1936
Patrick,M,Stone,734-377-0432,12/3/1958
James,B,Taylor,202-996-3991,3/26/1937
Robert,R,Warren,662-862-2019,4/4/1945
Ian,E,Turnage,217-644-4914,8/4/1970
Cristi,D,Kennedy,216-267-3831,3/31/1950
Melvin,A,Tedesco,814-479-3467,11/8/1985
Henry,N,Browner,661-257-5442,2/25/1991
Maureen,J,Baker,978-384-4112,10/11/1993
Ronald,D,Smith,216-316-0165,7/22/1988
James,F,Thacker,859-240-1667,9/23/1985
Clifford,G,Ruiz,207-525-8550,6/8/1984
Jae,P,Davidson,505-500-6303,1/13/1976
Andrew,C,Ferland,914-495-6768,2/18/1931
Alvin,D,Stanton,314-810-1554,6/28/1928
Guy,D,Pritchard,909-691-8151,4/5/1986
Raymond,T,Warren,501-224-3060,6/25/1967
Cecile,M,Gonzales,678-433-7346,1/24/1985
Katherine,S,Dominguez,402-917-2309,5/13/1957
Annie,D,Baker,323-754-8969,3/21/1981
Karen,D,Grant,714-966-1691,9/19/1929
Kenneth,E,Wheeler,731-394-3255,11/19/1971
Vera,J,Moore,904-466-2663,10/23/1934
Mark,S,Hayes,801-582-1005,2/13/1938
David,E,Randall,360-546-1843,3/26/1956
Khalilah,M,Hill,510-349-4796,7/9/1990
Raymond,D,Jenkins,718-284-4978,1/9/1987
Levi,B,Blasko,405-906-8694,7/11/1948
Roger,L,McDowell,803-699-1877,1/9/1948
Ruth,W,Aguilar,440-782-1335,1/2/1932
Dolores,J,Andresen,318-837-5260,3/10/1980
Jack,M,Lanham,541-947-1551,2/13/1967
Richard,E,Avery,406-523-1551,5/6/1987
Joseph,D,Evans,970-346-6080,4/10/1930
Sabrina,B,Hole,707-517-9582,5/19/1967
Travis,A,Lucas,312-619-2163,10/17/1981
Harold,R,Jenkins,301-757-4641,1/6/1986
Anne,K,Killian,859-312-5924,1/15/1983
Charles,R,Richardson,727-753-8869,1/12/1929
Giovanni,M,Thomas,317-385-9587,6/3/1988
Darla,L,Ruiz,812-285-7253,6/11/1936
Babette,M,Wyatt,907-226-3727,10/5/1991
Wanda,F,Stewart,207-339-0595,1/14/1970
Ellen,J,O'Connor,303-513-3288,8/20/1986
Judith,O,Amaya,320-237-5687,10/4/1978
Kurt,H,Miller,918-366-4258,7/31/1986
Amber,R,Basnight,765-502-9983,11/6/1959
John,A,Anderson,347-665-9651,8/4/1934
Anita,M,Quirk,859-549-8131,3/24/1973
Jerry,T,Lewis,209-817-7175,9/15/1969
Cesar,S,Demello,714-212-0298,4/10/1990
Chester,A,Metzger,484-485-8928,3/16/1965
Loretta,C,Martinez,228-993-7369,4/14/1953
Gabriel,N,Harper,419-678-0843,10/1/1938
Randall,A,Duff,325-204-3484,6/13/1970
Kenneth,A,Cohen,508-590-2205,7/27/1933
James,C,Wetzel,940-366-8040,8/15/1940
Juana,C,Rye,559-584-8018,4/12/1993
Robert,M,Broadnax,406-399-3325,6/15/1952
Joseph,A,Zimmerman,831-207-9926,12/23/1971
Melissa,M,Foster,907-299-4672,1/28/1990
Jonathan,F,Eckhardt,240-297-8302,6/10/1928
Jason,A,Call,937-335-2546,12/12/1986
Margaret,M,Cabral,337-226-7430,2/20/1966
Stephen,R,Baker,408-701-5165,7/15/1957
Melvin,L,Vance,631-259-5555,2/21/1979
Martha,B,Reyes,913-424-3202,8/18/1968
Sherri,B,Henderson,802-516-4432,1/13/1930
Pete,P,Gabriel,319-441-0085,3/11/1929
Rebecca,J,Lockhart,267-417-7950,7/24/1940
